_id,villageID,blockID,districtID,schoolName,udiseCode,schoolType,schoolCategory,classFrom,classTo,location,date,__v,medium,schoolImage,updatedAt,schoolMobile,schoolPhone,schoolWebsite,schoolEmail,schoolAddress,schoolFax,curriculum,double,govtBlockId,govtDistrictId,govtVillageId,isActive,clusterCategory,clusterID,clusterName,categoryID,estd_year,managedBy,principalName,principalType,schoolLatitude,schoolLongitude,schoolPinCode,schoolPincode,status,createdAt,principalTeacherID
67c6e2c0ba986c86a9283146,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,MYNJER LPS,17060103406,Co-ed,1 - Primary,1,5,Nongspung,,0,,,2025-07-10T07:29:34.980Z,9196152543,,,,NONGSPUNG EAST KHASI HILLS DISTRICT,,,true,170601,1706,170601002,true,Individual School,1706010003,NONGSPUNG CRC,6805f39ecdeffb7bc5d92977,1994,13 - ADHOC,SENTINERIS LYNGDOH,,25.4513352,91.6020337,793115,,Active,2025-03-04T11:23:44.134Z,
67c6e2c1ba986c86a9283159,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,DINGOK U.P.SCHOOL,17080106101,Co-ed,4 - Upper Primary only,6,8,Kimbaldam,,0,,,2025-07-10T07:29:34.980Z,9862207614,,,,DINGOK PO BAJENGDOBA,,,true,170803,1708,170801055,true,Grouping Cluster 293,1708010002,KOSICHORA CRC,68060670cdeffb7bc5d9297a,1989,13 - ADHOC,PEDISH MARAK,,25.881824,90.497879,794002,,Active,2025-03-04T11:23:45.062Z,
67c6e2c1ba986c86a9283168,67c6c393ba986c86a925df1d,67c6bb15ba986c86a9253cfa,67c6ada257f5829f07d44d07,DARITGRE ADHOC L.P.S.,17030407716,Co-ed,1 - Primary,1,5,Watregre,,0,,,2025-07-10T07:29:34.980Z,7005325245,,,,"DARITGRE, SOUTH GARO HILLS",,,true,170304,1703,170304001,true,Individual School,1703040011,BAMON BAJRA CRC,6805f39ecdeffb7bc5d92977,1999,13 - ADHOC,MIDDAYRING R MARAK,,25.21978,90.43014,794103,,Active,2025-03-04T11:23:45.864Z,
67c6e2c2ba986c86a928317b,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,AMONGPARA UP SCHOOL,17010500201,Co-ed,4 - Upper Primary only,6,8,Amongpara,,0,,,2025-07-10T07:29:34.980Z,7005581101,,,,AMONGPARA P.O KHERAPARA,,,true,170105,1701,170105002,true,Grouping Cluster 595,1701050008,MARAPARA CRC,68060670cdeffb7bc5d9297a,1968,13 - ADHOC,AustineMarak,,25.30438,90.23476,794103,,Active,2025-03-04T11:23:46.679Z,
67c6e2c3ba986c86a928318a,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,MAWTHUNG SAHEP COG LPS,17040132901,Co-ed,1 - Primary,1,5,Thiepjaphlang,,0,,,2025-07-10T07:29:34.980Z,8787527901,,,,"Thiepjaphlang, West Khasi Hills",,,true,170401,1704,170401001,true,Individual School,1704010020,SEINDULI,6805f39ecdeffb7bc5d92977,1995,13 - ADHOC,Shainingstar Lyngkhoi,,25.650024,91.1471474,793126,,Active,2025-03-04T11:23:47.609Z,
67c6e2c4ba986c86a928319d,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,HYNNIEW KYNTOIT UPS- SOHPIAN,17060103601,Co-ed,4 - Upper Primary only,6,8,Sohpian,,0,,,2025-07-10T07:29:34.980Z,8131999027,,,,HYNNIEW KYNTIOT SOHPIAN,,,true,170601,1706,170601002,true,Grouping Cluster 2152,1706010015,SOHPIAN CRC,68060670cdeffb7bc5d9297a,1985,13 - ADHOC,ANRIMELA RANI,,25.4268606,91.6062782,793121,,Active,2025-03-04T11:23:48.512Z,
67c6e2c5ba986c86a92831ac,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,KIMBALDAM L.P.SCHOOL,17080106201,Co-ed,1 - Primary,1,5,Kimbaldam,,0,,,2025-07-10T07:29:34.980Z,9612468449,,,,KIMBALDAM PO BAJENGDOBA,,,true,170803,1708,170801055,true,Individual School,1708010002,KOSICHORA CRC,6805f39ecdeffb7bc5d92977,1999,13 - ADHOC,KENEDY CH MARAK,,25.873086,90.502788,794002,,Active,2025-03-04T11:23:49.108Z,
67c6e2c5ba986c86a92831bf,67c6c393ba986c86a925df1d,67c6bb15ba986c86a9253cfa,67c6ada257f5829f07d44d07,SALWOOD U.P.SCHOOL,17030408324,Co-ed,4 - Upper Primary only,6,8,Konagittim,,0,,,2025-07-10T07:29:34.980Z,8837473474,,,,"GASUAPARA P.O. GASUAPARA, SOUTH GARO HILLS- BAGHMARA",,,true,170304,1703,170304001,true,Individual School,1703040005,GASUAPARA C.R.C.,68060670cdeffb7bc5d9297a,1994,13 - ADHOC,SENGME D SANGMA,,25.199823,90.331648,794103,,Active,2025-03-04T11:23:49.835Z,
67c6e2c6ba986c86a92831ce,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,RIMRANGPARA UP SCHOOL,17010501702,Co-ed,4 - Upper Primary only,6,8,Rimrangpara A,,0,,,2025-07-10T07:29:34.980Z,9366114286,,,,RIMRANGPARA P.O RIMRANGPARA,,,true,170105,1701,170105002,true,Grouping Cluster 1805,1701050002,RIMRANGPARA CRC,68060670cdeffb7bc5d9297a,1978,13 - ADHOC,BRUSH SANGMA,,25.334111,90.285333,794103,,Active,2025-03-04T11:23:50.589Z,
67c6e2c7ba986c86a92831dd,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,TINIANG WOMEN PRES LPS,17040133001,Co-ed,1 - Primary,1,5,Tiniang,,0,,,2025-07-10T07:29:34.980Z,7005538988,,,,"Tiniang,West Khasi Hills",,,true,170401,1704,170401001,true,Grouping Cluster 2037,1704010020,SEINDULI,6805f39ecdeffb7bc5d92977,1989,13 - ADHOC,Shemphang Lyngdoh,,25.62076,91.1930147,793126,,Active,2025-03-04T11:23:51.584Z,
67c6e2c8ba986c86a92831f0,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,MAWMAHWAR LPS,17060104102,Co-ed,1 - Primary,1,5,Mawmahwar,,0,,,2025-07-10T07:29:34.980Z,9485150204,,,,MAWMAHWAR EAST KHASI HILLS,,,true,170601,1706,170601002,true,Individual School,1706010013,LAITNONGRIM CRC,6805f39ecdeffb7bc5d92977,1991,16 - Non- Govt,FORESTAR LYNGKHOI,,25.49684,91.78501,793114,,Active,2025-03-04T11:23:52.356Z,
67c6e2c9ba986c86a9283203,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,DARAKONA L.P.SCHOOL,17080106301,Co-ed,1 - Primary,1,5,Darakona Rabha,,0,,,2025-07-10T07:29:34.980Z,9101208110,,,,DARAKONA PO BAJENGDOBA,,,true,170803,1708,170801055,true,Individual School,1708010002,KOSICHORA CRC,6805f39ecdeffb7bc5d92977,1994,13 - ADHOC,SANJIB KUMAR RABHA,,25.9117763,90.5458733,794002,,Active,2025-03-04T11:23:53.239Z,
67c6e2caba986c86a9283216,67c6c393ba986c86a925df1d,67c6bb15ba986c86a9253cfa,67c6ada257f5829f07d44d07,DABIN SOMOLGRE ADHOC L.P.S,17030416501,Co-ed,1 - Primary,1,5,Dabin Somol,,0,,,2025-07-10T07:29:34.980Z,8798336076,,,,"DABIN SOMOLGRE, SOUTH GARO HILLS",,,true,170304,1703,170304001,true,Grouping Cluster 178,1703040006,KARAWENGRE C.R.C.,6805f39ecdeffb7bc5d92977,2001,13 - ADHOC,ADITHSON CH MOMIN,,25.27828,90.34458,794103,,Active,2025-03-04T11:23:54.367Z,
67c6e2cbba986c86a9283229,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,GONCHUDARE UP SCHOOL,17010503802,Co-ed,4 - Upper Primary only,6,8,Gonchudaregre,,0,,,2025-07-10T07:29:34.980Z,8837437691,,,,GONCHUDARE P.O GONCHUDARE,,,true,170105,1701,170105002,true,Grouping Cluster 2249,1701050007,THERIMPARA CRC,68060670cdeffb7bc5d9297a,1968,13 - ADHOC,SENGSHENG MARAK,,25.354501,90.146436,794103,,Active,2025-03-04T11:23:55.472Z,
67c6e2ccba986c86a9283238,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,TLON PRES LPS,17040133101,Co-ed,1 - Primary,1,5,Tlon,,0,,,2025-07-10T07:29:34.980Z,9615990829,,,,"Tlon, West Khasi Hills",,,true,170401,1704,170401001,true,Individual School,1704010020,SEINDULI,6805f39ecdeffb7bc5d92977,1982,13 - ADHOC,PHLINDARIS TYMPUIN,,25.613944,91.1720488,793126,,Active,2025-03-04T11:23:56.120Z,
67c6e2ccba986c86a928324b,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,LAITNONGRIM UPS,17060104301,Co-ed,4 - Upper Primary only,6,8,Laitnongrim,,0,,,2025-07-10T07:29:34.980Z,9378190773,,,,LAITNONGRIM EAST KHASI HILLS,,,true,170601,1706,170601002,true,Grouping Cluster 426,1706010013,LAITNONGRIM CRC,68060670cdeffb7bc5d9297a,1980,13 - ADHOC,LAMBERT SAD,,25.45549,91.72027,793114,,Active,2025-03-04T11:23:56.791Z,
67c6e2cdba986c86a928325a,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,MALCHAPARA L.P.SCHOOL,17080106401,Co-ed,1 - Primary,1,5,Malchapara,,0,,,2025-07-10T07:29:34.980Z,9366078766,,,,MALCHAPARA PO BAJENGDOBA,,,true,170803,1708,170801055,true,Individual School,1708010002,KOSICHORA CRC,6805f39ecdeffb7bc5d92977,1999,13 - ADHOC,ENJILLA MOMIN,,25.9015,90.55111,794002,,Active,2025-03-04T11:23:57.380Z,
67c6e2ceba986c86a928326d,67c6bae3ba986c86a9253867,67c6bac1ba986c86a9253556,67c6ada257f5829f07d44d07,REWAK ADHOC UPS,17030300102,Co-ed,4 - Upper Primary only,6,8,Rewak Songmong,,0,,,2025-07-10T07:29:34.980Z,9402307428,,,,"REWAK SONGMONG, P.O. BALKAL, SOUTH GARO HILLS",,,true,170303,1703,170303001,true,Individual School,1703030001,REWAK CRC,68060670cdeffb7bc5d9297a,1984,13 - ADHOC,Rewak adhoc,,25.2418,90.81931,794102,,Active,2025-03-04T11:23:58.065Z,
67c6e2ceba986c86a928327c,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,KHERAPARA UP SCHOOL,17010504401,Co-ed,4 - Upper Primary only,6,8,Kherapara Songma,,0,,,2025-07-10T07:29:34.980Z,8787865161,,,,KHERAPARA SONGMA P.O KHERAPARA,,,true,170105,1701,170105002,true,Grouping Cluster 221,1701050003,KHERAPARA CRC,68060670cdeffb7bc5d9297a,1981,13 - ADHOC,Nosime Ch Momin,,25.34127,90.206291,794103,,Active,2025-03-04T11:23:58.674Z,
67c6e2cfba986c86a928328b,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,TUMTUM LPS,17040133201,Co-ed,1 - Primary,1,5,Tum Tum,,0,,,2025-07-10T07:29:34.980Z,8837432167,,,,"Tum Tum,West Khasi Hills",,,true,170401,1704,170401001,true,Individual School,1704010020,SEINDULI,6805f39ecdeffb7bc5d92977,1994,13 - ADHOC,TONINGSTAR SNAITANG,,25.647743,91.154946,793126,,Active,2025-03-04T11:23:59.292Z,
67c6e2d0ba986c86a928329e,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,PYNDENGLITHA UPS,17060105401,Co-ed,4 - Upper Primary only,6,8,Pyndenglitha,,0,,,2025-07-10T07:29:34.980Z,8787423270,,,,PYNDENGLITHA EAST KHASI HILLS DISTRICT,,,true,170601,1706,170601002,true,Grouping Cluster 1406,1706010003,NONGSPUNG CRC,68060670cdeffb7bc5d9297a,1990,13 - ADHOC,J. Mawlein,,25.45058,91.624647,793115,,Active,2025-03-04T11:24:00.070Z,
67c6e2d0ba986c86a92832ad,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,DINGOK APAL L.P.SCHOOL,17080107601,Co-ed,1 - Primary,1,5,Dingok Apal,,0,,,2025-07-10T07:29:34.980Z,8638424380,,,,"DINGOK APAL, P.O. RAJA APAL,  NORTH GARO HILLS",,,true,170803,1708,170801055,true,Individual School,1708010019,NENGSA WAKSO CRC,6805f39ecdeffb7bc5d92977,1996,13 - ADHOC,MERRYLINDA SANGMA,,25.853285,90.519432,794002,,Active,2025-03-04T11:24:00.647Z,
67c6e2d1ba986c86a92832c0,67c6bae3ba986c86a9253867,67c6bac1ba986c86a9253556,67c6ada257f5829f07d44d07,BOLBOLGITTIM LPS,17030300608,Co-ed,1 - Primary,1,5,Halwa Atong,,0,,,2025-07-10T07:29:34.980Z,9362606751,,,,"BOLBOLGITTIM L.P.SCHOOL, RONGARA BLOCK",,,true,170303,1703,170303001,true,Individual School,1703030007,HALWA ATTONG C.R.C,6805f39ecdeffb7bc5d92977,2001,13 - ADHOC,Sengban M Sangma,,25.32335,90.7458,794102,,Active,2025-03-04T11:24:01.322Z,
67c6e2d2ba986c86a92832d3,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,WAGEGITOK UP SCHOOL,17010505301,Co-ed,4 - Upper Primary only,6,8,Wagegitok,,0,,,2025-07-10T07:29:34.980Z,8787737771,,,,WAGEGITOK P.O SESENGPARA,,,true,170105,1701,170105002,true,Grouping Cluster 1698,1701050012,BORUAPARA CRC,68060670cdeffb7bc5d9297a,1982,13 - ADHOC,Johnpiter N Sangma ,,25.324556,90.116556,794103,,Active,2025-03-04T11:24:02.012Z,
67c6e2d2ba986c86a92832e2,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,THEM RANGSKHEN UPS,17060113902,Co-ed,4 - Upper Primary only,6,8,Rangshken,,0,,,2025-07-10T07:29:34.980Z,9436323176,,,,RANGSKHEN EAST KHASI HILLS DISTRICT,,,true,170601,1706,170601002,true,Grouping Cluster 2704,1706010010,RANGSHKEN CRC,68060670cdeffb7bc5d9297a,1985,13 - ADHOC,SHANTA NONGDHAR,,25.48584,91.76709,793121,,Active,2025-03-04T11:24:02.591Z,
67c6e2d3ba986c86a92832f1,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,CHORE BOLBOK U.P.SCHOOL,17080107901,Co-ed,4 - Upper Primary only,6,8,Chore Bolbok,,0,,,2025-07-10T07:29:34.980Z,9957076416,,,,"CHOREBOLBOK, P.O KOSICHORA, NORTH GARO HILLS",,,true,170803,1708,170801055,true,Grouping Cluster 292,1708010002,KOSICHORA CRC,68060670cdeffb7bc5d9297a,1987,13 - ADHOC,MESTONBELLIN MARAK,,25.89150138,90.51581103,794002,,Active,2025-03-04T11:24:03.326Z,
67c6e2d4ba986c86a9283300,67c6bae3ba986c86a9253867,67c6bac1ba986c86a9253556,67c6ada257f5829f07d44d07,BUL AKAWE ADHOC UPS,17030301410,Co-ed,4 - Upper Primary only,6,8,Bul Awe,,0,,,2025-07-10T07:29:34.980Z,9366759705,,,,Bul-Akawe P.O. Balkal South Garo Hills,,,true,170303,1703,170303001,true,Grouping Cluster 1901,1703030002,RONGRU ASIM C.R.C.,68060670cdeffb7bc5d9297a,1976,13 - ADHOC,NENJING M SANGMA,,25.1837,90.96715,794102,,Active,2025-03-04T11:24:04.244Z,
67c6e2d4ba986c86a928330f,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,POSENGGAGRE UPS,17010505702,Co-ed,4 - Upper Primary only,6,8,Possenggagre,,0,,,2025-07-10T07:29:34.980Z,7005223897,,,,POSENGGAGRE P.O SESENGPARA,,,true,170105,1701,170105002,true,Grouping Cluster 1687,1701050012,BORUAPARA CRC,68060670cdeffb7bc5d9297a,1990,13 - ADHOC,Ranggamchi M Marak,,25.301851,90.121452,794103,,Active,2025-03-04T11:24:04.817Z,
67c6e2d5ba986c86a928331e,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,MATCHOKANRAM LPS,17040137001,Co-ed,1 - Primary,1,5,Matchokkhanram,,0,,,2025-07-10T07:29:34.980Z,8974277432,,,,"Matchokanram, West Khasi Hills",,,true,170401,1704,170401001,true,Individual School,1704010015,RIANGDEM,6805f39ecdeffb7bc5d92977,2000,13 - ADHOC,Meriush T Sangma,,25.420933,90.82137,793126,,Active,2025-03-04T11:24:05.430Z,
67c6e2d6ba986c86a9283331,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,PENTECOSTAL ACADEMY LP SCHOOL,17060113906,Co-ed,1 - Primary,1,5,Rangshken,,0,,,2025-07-10T07:29:34.980Z,8837428126,,,,RANGSHKEN EAST KHASI HILLS,,,true,170601,1706,170601002,true,Grouping Cluster 1740,1706010010,RANGSHKEN CRC,6805f39ecdeffb7bc5d92977,1998,13 - ADHOC,FEENAMARY KHARPHULI,,25.45432,91.7073,793121,,Active,2025-03-04T11:24:06.314Z,
67c6e2d7ba986c86a9283344,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,WAKSO SONGGITAL L.P.SCHOOL,17080108201,Co-ed,1 - Primary,1,5,Wakso Songital,,0,,,2025-07-10T07:29:34.980Z,8974396684,,,,"WAKSO SONGGITAL, P.O. MENDAL, NORTH GARO HILLS",,,true,170803,1708,170801055,true,Grouping Cluster 2685,1708010019,NENGSA WAKSO CRC,6805f39ecdeffb7bc5d92977,1999,13 - ADHOC,ELWINSTONE MARAK,,25.834857,90.503487,794002,,Active,2025-03-04T11:24:07.478Z,
67c6e2d8ba986c86a9283357,67c6bae3ba986c86a9253867,67c6bac1ba986c86a9253556,67c6ada257f5829f07d44d07,DAMBUK AGA ADHOC U.P.S.,17030302501,Co-ed,4 - Upper Primary only,6,8,Dambuk Aga,,0,,,2025-07-10T07:29:34.980Z,9383399293,,,,"DAMBUK AGA, P.O. RONGARA,",,,true,170303,1703,170303001,true,Grouping Cluster 2746,1703030003,DAMBUK AGA  C.R.C.,68060670cdeffb7bc5d9297a,1983,13 - ADHOC,Dobin N Marak,,25.29747,90.68044,794114,,Active,2025-03-04T11:24:08.411Z,
67c6e2d9ba986c86a9283366,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,CHONGNAPARA UP SCHOOL,17010506802,Co-ed,4 - Upper Primary only,6,8,Chongnapara,,0,,,2025-07-10T07:29:34.980Z,6009156508,,,,CHONGNAPARA P.O PURAKHASIA,,,true,170105,1701,170105002,true,Grouping Cluster 1998,1701050014,SANJENGPARA CRC,68060670cdeffb7bc5d9297a,1985,13 - ADHOC,Mira G Momin,,25.291362,90.028726,794103,,Active,2025-03-04T11:24:09.274Z,
67c6e2daba986c86a9283375,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,KYNDONGNGEI LPS,17040138903,Co-ed,1 - Primary,1,5,Kyndongngei,,0,,,2025-07-10T07:29:34.980Z,9366585994,,,,Kyndongngei BPO Nonglang,,,true,170401,1704,170401001,true,Individual School,1704010007,NONGLANG,6805f39ecdeffb7bc5d92977,1994,13 - ADHOC,AILINDA WANNIANG,,25.626364,91.139989,793126,,Active,2025-03-04T11:24:10.134Z,
67c6e2daba986c86a9283388,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,MAWJAM LP SCHOOL,17060114001,Co-ed,1 - Primary,1,5,Phudmyrdong,,0,,,2025-07-10T07:29:34.980Z,8787606737,,,,PHUDMYRDONG EAST KHASI HILLS DISTRICT,,,true,170601,1706,170601002,true,Individual School,1706010010,RANGSHKEN CRC,6805f39ecdeffb7bc5d92977,1993,13 - ADHOC,ANDY KURBAH,,25.4751,91.76367,793121,,Active,2025-03-04T11:24:10.886Z,
67c6e2dbba986c86a928339b,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,BOLSONG U.P.SCHOOL,17080109201,Co-ed,4 - Upper Primary only,6,8,Bolsong Songma,,0,,,2025-07-10T07:29:34.980Z,9862316252,,,,"BOLSONG SONGMA, P.O BOLSONG, NORTH GARO HILLS",,,true,170803,1708,170801055,true,Grouping Cluster 1408,1708010003,BOLSONG CRC,68060670cdeffb7bc5d9297a,1962,13 - ADHOC,Prilkingstone Marak,,25.85541,90.49298,794002,,Active,2025-03-04T11:24:11.628Z,
67c6e2dcba986c86a92833aa,67c6bae3ba986c86a9253867,67c6bac1ba986c86a9253556,67c6ada257f5829f07d44d07,KANAI GOVT AIDED UPS,17030302923,Co-ed,4 - Upper Primary only,6,8,Kanai,,0,,,2025-07-10T07:29:34.980Z,6009732920,,,,KKANAI P.O. P.S. RONGARA SOUTH GARO HILLS,,,true,170303,1703,170303001,true,Individual School,1703030008,KANAI C.R.C,68060670cdeffb7bc5d9297a,1992,13 - ADHOC,SALBISH N MARAK,,25.29516,90.78078,794114,,Active,2025-03-04T11:24:12.450Z,
67c6e2ddba986c86a92833b9,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,GOPRAMGRE UP SCHOOL,17010507801,Co-ed,4 - Upper Primary only,6,8,Gopramgre,,0,,,2025-07-10T07:29:34.980Z,9366743565,,,,GOPRAMGRE P.O PURAKHASIA,,,true,170105,1701,170105002,true,Grouping Cluster 2690,1701050004,PURAKHASIA CRC,68060670cdeffb7bc5d9297a,1986,13 - ADHOC,ANDRESH CH MARAK,,25.32068,90.09933,794103,,Active,2025-03-04T11:24:13.262Z,
67c6e2deba986c86a92833c8,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,RIANGSIEH MAWDONGLANG UPS,17040140601,Co-ed,4 - Upper Primary only,6,8,Mawdonglang,,0,,,2025-07-10T07:29:34.980Z,7085565171,,,,"Mawdonglang, West Khasi Hills",,,true,170401,1704,170401001,true,Grouping Cluster 1800,1704010004,RIANGSIEH MAWDONGLANG,68060670cdeffb7bc5d9297a,1989,13 - ADHOC,Phlimdarling Myrthong,,25.69677,91.19749,793126,,Active,2025-03-04T11:24:14.063Z,
67c6e2deba986c86a92833d7,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,MAWPHANSNAR LPS,17060116202,Co-ed,1 - Primary,1,5,Mawphansnar,,0,,,2025-07-10T07:29:34.980Z,8837263577,,,,MAWPHANSNAR EAST KHASI HILLS,,,true,170601,1706,170601002,true,Individual School,1706010013,LAITNONGRIM CRC,6805f39ecdeffb7bc5d92977,1987,13 - ADHOC,YARNINGSTAR SYIEMLIEH,,25.4475,91.72701,793121,,Active,2025-03-04T11:24:14.904Z,
67c6e2dfba986c86a92833ea,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,UPPER BOLSONG B MOHOL L.P.S,17080109401,Co-ed,1 - Primary,1,5,Bolsong Songma,,0,,,2025-07-10T07:29:34.980Z,8974250420,,,,"UPPER BOLSONG B. MOHOL, P.O BOPLSONG",,,true,170803,1708,170801055,true,Individual School,1708010003,BOLSONG CRC,6805f39ecdeffb7bc5d92977,1997,13 - ADHOC,Helwindro Marak,,25.968063,90.471791,794002,,Active,2025-03-04T11:24:15.862Z,
67c6e2e0ba986c86a92833fd,67c6bae3ba986c86a9253867,67c6bac1ba986c86a9253556,67c6ada257f5829f07d44d07,UPPER GALASORA LPS,17030303126,Co-ed,1 - Primary,1,5,Upper Galasora,,0,,,2025-07-10T07:29:34.980Z,6009899151,,,,UPPER GALASORA P.O. P.S. RONGARA SOUTH GARO HILLS,,,true,170303,1703,170303001,true,Individual School,1703030008,KANAI C.R.C,6805f39ecdeffb7bc5d92977,1992,13 - ADHOC,Philliston Ch Marak,,25.35912,90.76395,794114,,Active,2025-03-04T11:24:16.832Z,
67c6e2e1ba986c86a9283410,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,HALCHATI UP SCHOOL,17010508001,Co-ed,4 - Upper Primary only,6,8,Halchati,,0,,,2025-07-10T07:29:34.980Z,6009043449,,,,HALCHATI P.O HALCHATI,,,true,170105,1701,170105002,true,Grouping Cluster 1999,1701050014,SANJENGPARA CRC,68060670cdeffb7bc5d9297a,1978,13 - ADHOC,Bisoy Ch. Hajong,,25.263577,90.069173,794103,,Active,2025-03-04T11:24:17.907Z,
67c6e2e2ba986c86a928341f,67c6ca19ba986c86a9265a7e,67c6b812e202caba88179302,67c6b7ffe202caba88179189,SAN SHNONG UPS NONGKABUR,17040141801,Co-ed,4 - Upper Primary only,6,8,Nongkabur,,0,,,2025-07-10T07:29:34.980Z,9101687854,,,,"NONGKABUR, WEST KHASI HILLS",,,true,170401,1704,170401001,true,Individual School,1704010023,JYNRUNIANGBRAK,68060670cdeffb7bc5d9297a,1980,13 - ADHOC,Denis Nongkseh,,25.40629,90.95462,793126,,Active,2025-03-04T11:24:18.723Z,
67c6e2e3ba986c86a928342e,67c6c7d5ba986c86a92631bb,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,WAHKTIEH C.O.G LPS,17060118601,Co-ed,1 - Primary,1,5,Kyndong Laitmawbah,,0,,,2025-07-10T07:29:34.980Z,8837258394,,,,"KYNDONG LAITMAWBAH EAST KHASI HILLS DISTRICT, MEGHALAY",,,true,170601,1706,170601002,true,Individual School,1706010010,RANGSHKEN CRC,6805f39ecdeffb7bc5d92977,1986,13 - ADHOC,JIBANSTAR KHARKRANG,,25.447883,91.711444,793121,,Active,2025-03-04T11:24:19.603Z,
67c6e2e4ba986c86a9283441,67c6c73dba986c86a92625f3,67c6baabba986c86a925336a,67c6ba9aba986c86a92531f0,BOLSONG SEMBALGRE L.P.SCHOOL,17080109501,Co-ed,1 - Primary,1,5,Bolsong Sembalgre,,0,,,2025-07-10T07:29:34.980Z,8414808635,,,,"BOLSONG SEMBALGRE, P.O BOLSONG",,,true,170803,1708,170801055,true,Individual School,1708010003,BOLSONG CRC,6805f39ecdeffb7bc5d92977,1997,13 - ADHOC,Frankline Marak,,25.946936,90.478697,794002,,Active,2025-03-04T11:24:20.341Z,
67c6e2e5ba986c86a9283454,67c6bae3ba986c86a9253867,67c6bac1ba986c86a9253556,67c6ada257f5829f07d44d07,LOWER GALASORA LPS,17030303127,Co-ed,1 - Primary,1,5,Lower Galasora,,0,,,2025-07-10T07:29:34.980Z,8118916659,,,,"LOWER GALASORA P.O. P.S. RONGARA, SOUTH GARO HILLS",,,true,170303,1703,170303001,true,Individual School,1703030008,KANAI C.R.C,6805f39ecdeffb7bc5d92977,2001,13 - ADHOC,Rebison A Sangma,,25.19282,90.85309,794114,,Active,2025-03-04T11:24:21.049Z,
67c6e2e5ba986c86a9283467,67c6bb14ba986c86a9253ce6,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,ST. PETER'S SCHOOL,17010508203,Co-ed,4 - Upper Primary only,6,8,Jarangkona,,0,,,2025-07-10T07:29:34.980Z,8414089016,,,,JARANGKHONA P.O PURAKHASIA,,,true,170105,1701,170105002,true,Grouping Cluster 62,1701050013,JARANGKHONA CRC,68060670cdeffb7bc5d9297a,1984,13 - ADHOC,Sr. Gible John,,25.299611,90.011583,794103,,Active,2025-03-04T11:24:21.787Z,
